,Date,City,CO,NO2,SO2,O3,PM2.5,PM10,AQI
0,2025-01-01 00:00:00+00:00,Dubai,292.0,107.3,50.2,0.0,52.6,88.7,86.04
1,2025-01-01 01:00:00+00:00,Dubai,313.0,99.4,44.7,0.0,46.6,80.1,85.76
2,2025-01-01 02:00:00+00:00,Dubai,378.0,88.2,37.1,0.0,41.9,74.5,85.44666
3,2025-01-01 03:00:00+00:00,Dubai,417.0,77.2,31.3,0.0,38.8,64.0,84.956665
4,2025-01-01 04:00:00+00:00,Dubai,387.0,67.0,29.0,5.0,38.5,58.7,84.33334
5,2025-01-01 05:00:00+00:00,Dubai,330.0,57.0,28.5,12.0,36.0,50.2,83.57667
6,2025-01-01 06:00:00+00:00,Dubai,310.0,49.1,28.6,21.0,30.5,41.8,82.58667
7,2025-01-01 07:00:00+00:00,Dubai,376.0,45.0,30.0,34.0,26.2,38.5,81.61
8,2025-01-01 08:00:00+00:00,Dubai,478.0,43.0,32.0,50.0,27.9,46.7,80.82
9,2025-01-01 09:00:00+00:00,Dubai,527.0,39.3,31.6,65.0,36.6,64.3,80.19667
10,2025-01-01 10:00:00+00:00,Dubai,467.0,31.3,26.4,80.0,39.5,69.4,79.94666
11,2025-01-01 11:00:00+00:00,Dubai,353.0,21.6,18.8,94.0,38.6,71.2,79.729996
12,2025-01-01 12:00:00+00:00,Dubai,270.0,15.7,14.0,101.0,37.6,76.4,79.47666
13,2025-01-01 13:00:00+00:00,Dubai,255.0,14.9,12.6,102.0,35.3,80.3,78.823326
14,2025-01-01 14:00:00+00:00,Dubai,270.0,13.7,10.6,104.0,31.3,76.1,77.98333
15,2025-01-01 15:00:00+00:00,Dubai,281.0,12.5,8.8,106.0,24.2,59.6,77.04001
16,2025-01-01 16:00:00+00:00,Dubai,276.0,11.3,7.5,109.0,17.0,36.1,75.783325
17,2025-01-01 17:00:00+00:00,Dubai,268.0,10.0,6.4,111.0,12.7,20.5,74.183334
18,2025-01-01 18:00:00+00:00,Dubai,260.0,8.8,5.6,113.0,11.5,18.8,72.41667
19,2025-01-01 19:00:00+00:00,Dubai,253.0,7.8,5.3,113.0,11.8,20.3,70.689995
20,2025-01-01 20:00:00+00:00,Dubai,246.0,7.0,5.3,112.0,12.2,22.2,69.03333
21,2025-01-01 21:00:00+00:00,Dubai,239.0,6.4,5.3,111.0,11.6,21.4,67.399994
22,2025-01-01 22:00:00+00:00,Dubai,229.0,5.9,5.2,110.0,10.4,19.0,65.783325
23,2025-01-01 23:00:00+00:00,Dubai,219.0,5.7,5.0,108.0,8.8,15.0,64.18667
24,2025-01-02 00:00:00+00:00,Dubai,215.0,5.7,5.1,107.0,7.0,11.0,62.603336
25,2025-01-02 01:00:00+00:00,Dubai,225.0,6.6,5.5,106.0,6.4,10.1,61.083332
26,2025-01-02 02:00:00+00:00,Dubai,241.0,7.8,6.1,105.0,6.2,10.5,58.716667
27,2025-01-02 03:00:00+00:00,Dubai,251.0,8.6,6.6,105.0,6.9,11.9,52.76667
28,2025-01-02 04:00:00+00:00,Dubai,247.0,8.6,6.7,106.0,7.9,13.0,47.450005
29,2025-01-02 05:00:00+00:00,Dubai,237.0,8.2,6.7,108.0,7.5,12.3,45.333332
30,2025-01-02 06:00:00+00:00,Dubai,228.0,7.8,6.7,111.0,7.9,13.1,47.333336
31,2025-01-02 07:00:00+00:00,Dubai,221.0,7.5,6.7,114.0,9.1,14.8,49.333336
32,2025-01-02 08:00:00+00:00,Dubai,215.0,7.1,6.7,118.0,10.6,16.8,52.0
33,2025-01-02 09:00:00+00:00,Dubai,212.0,7.1,6.7,120.0,12.2,19.5,53.333336
34,2025-01-02 10:00:00+00:00,Dubai,211.0,7.5,6.6,121.0,13.3,22.1,54.0
35,2025-01-02 11:00:00+00:00,Dubai,214.0,8.2,6.6,120.0,13.9,24.2,53.333336
36,2025-01-02 12:00:00+00:00,Dubai,226.0,8.7,6.3,119.0,11.8,20.7,52.666664
37,2025-01-02 13:00:00+00:00,Dubai,256.0,9.7,6.4,117.0,12.1,21.9,51.333332
38,2025-01-02 14:00:00+00:00,Dubai,295.0,11.1,6.6,114.0,12.6,22.2,49.333336
39,2025-01-02 15:00:00+00:00,Dubai,320.0,12.1,6.7,111.0,12.5,21.9,47.333336
40,2025-01-02 16:00:00+00:00,Dubai,318.0,12.3,6.8,109.0,12.5,21.8,46.0
41,2025-01-02 17:00:00+00:00,Dubai,303.0,12.1,6.8,108.0,13.1,22.5,45.333332
42,2025-01-02 18:00:00+00:00,Dubai,287.0,11.8,6.7,107.0,13.9,24.0,44.666668
43,2025-01-02 19:00:00+00:00,Dubai,276.0,11.5,6.5,107.0,15.1,26.1,44.666668
44,2025-01-02 20:00:00+00:00,Dubai,265.0,11.0,6.2,106.0,16.4,28.7,44.0
45,2025-01-02 21:00:00+00:00,Dubai,256.0,10.6,6.0,106.0,17.3,30.9,44.0
46,2025-01-02 22:00:00+00:00,Dubai,249.0,9.9,5.9,105.0,18.2,32.9,43.333336
47,2025-01-02 23:00:00+00:00,Dubai,245.0,9.1,5.9,104.0,18.4,34.2,42.666668
48,2025-01-03 00:00:00+00:00,Dubai,247.0,7.0,5.2,107.0,14.6,28.2,44.666668
49,2025-01-03 01:00:00+00:00,Dubai,262.0,8.7,5.6,103.0,15.0,27.9,42.0
50,2025-01-03 02:00:00+00:00,Dubai,284.0,10.9,6.1,98.0,16.2,30.3,39.2
51,2025-01-03 03:00:00+00:00,Dubai,300.0,12.7,6.7,94.0,19.2,35.2,37.6
52,2025-01-03 04:00:00+00:00,Dubai,305.0,13.4,7.5,92.0,22.0,39.9,36.8
53,2025-01-03 05:00:00+00:00,Dubai,304.0,13.6,8.4,90.0,21.1,42.1,36.0
54,2025-01-03 06:00:00+00:00,Dubai,297.0,13.7,9.2,90.0,17.5,43.2,36.0
55,2025-01-03 07:00:00+00:00,Dubai,282.0,13.7,9.8,91.0,17.7,44.4,36.399998
56,2025-01-03 08:00:00+00:00,Dubai,262.0,13.6,10.2,92.0,18.3,45.6,36.8
57,2025-01-03 09:00:00+00:00,Dubai,247.0,13.7,10.5,93.0,18.5,45.3,37.2
58,2025-01-03 10:00:00+00:00,Dubai,236.0,14.1,10.4,94.0,18.2,44.1,37.6
59,2025-01-03 11:00:00+00:00,Dubai,231.0,14.7,10.2,95.0,17.5,42.0,38.0
60,2025-01-03 12:00:00+00:00,Dubai,243.0,15.0,10.0,95.0,22.2,56.3,38.0
61,2025-01-03 13:00:00+00:00,Dubai,287.0,18.3,10.6,90.0,21.2,52.7,36.0
62,2025-01-03 14:00:00+00:00,Dubai,349.0,23.0,11.5,84.0,21.0,49.1,35.1
63,2025-01-03 15:00:00+00:00,Dubai,402.0,26.3,12.2,79.0,21.1,46.3,36.22083
64,2025-01-03 16:00:00+00:00,Dubai,443.0,27.3,12.6,77.0,20.7,43.8,37.237495
65,2025-01-03 17:00:00+00:00,Dubai,475.0,27.1,12.7,77.0,20.0,41.2,38.154163
66,2025-01-03 18:00:00+00:00,Dubai,473.0,26.3,12.6,77.0,19.3,38.6,38.93333
67,2025-01-03 19:00:00+00:00,Dubai,413.0,24.7,11.7,78.0,18.6,35.9,39.541664
68,2025-01-03 20:00:00+00:00,Dubai,319.0,22.5,10.5,80.0,17.8,32.9,39.949997
69,2025-01-03 21:00:00+00:00,Dubai,247.0,21.8,10.3,80.0,16.8,30.0,40.25
70,2025-01-03 22:00:00+00:00,Dubai,217.0,22.7,11.9,78.0,16.3,27.4,40.175003
71,2025-01-03 23:00:00+00:00,Dubai,208.0,25.1,14.7,73.0,16.5,25.9,39.858334
72,2025-01-04 00:00:00+00:00,Dubai,210.0,31.8,19.3,63.0,20.3,28.6,39.5125
73,2025-01-04 01:00:00+00:00,Dubai,223.0,43.1,22.8,48.0,22.0,29.8,39.529167
74,2025-01-04 02:00:00+00:00,Dubai,246.0,58.4,27.7,28.0,22.7,29.6,39.608334
75,2025-01-04 03:00:00+00:00,Dubai,273.0,68.4,32.8,16.0,26.3,32.0,39.579166
76,2025-01-04 04:00:00+00:00,Dubai,303.0,68.3,38.8,18.0,35.4,39.8,39.466663
77,2025-01-04 05:00:00+00:00,Dubai,336.0,62.9,44.9,27.0,28.3,33.8,41.166656
78,2025-01-04 06:00:00+00:00,Dubai,362.0,56.9,47.5,38.0,22.7,28.8,42.366653
79,2025-01-04 07:00:00+00:00,Dubai,381.0,51.9,44.4,49.0,18.3,25.1,43.23333
80,2025-01-04 08:00:00+00:00,Dubai,392.0,46.3,37.8,61.0,17.8,27.2,43.33333
81,2025-01-04 09:00:00+00:00,Dubai,384.0,39.9,30.7,73.0,18.6,29.6,43.249992
82,2025-01-04 10:00:00+00:00,Dubai,334.0,31.7,23.3,86.0,15.8,25.4,43.266663
83,2025-01-04 11:00:00+00:00,Dubai,264.0,22.7,15.3,100.0,13.0,21.2,42.86666
84,2025-01-04 12:00:00+00:00,Dubai,233.0,12.9,7.9,112.0,12.0,21.2,48.0
85,2025-01-04 13:00:00+00:00,Dubai,280.0,14.1,7.8,109.0,11.3,18.9,46.0
86,2025-01-04 14:00:00+00:00,Dubai,365.0,15.7,7.7,106.0,11.8,18.1,44.0
87,2025-01-04 15:00:00+00:00,Dubai,428.0,17.0,7.7,103.0,13.4,18.9,42.0
88,2025-01-04 16:00:00+00:00,Dubai,446.0,17.7,8.1,101.0,14.8,20.0,40.666664
89,2025-01-04 17:00:00+00:00,Dubai,441.0,18.1,8.6,100.0,16.2,21.1,40.0
90,2025-01-04 18:00:00+00:00,Dubai,422.0,18.6,9.0,99.0,18.2,23.1,39.6
91,2025-01-04 19:00:00+00:00,Dubai,381.0,19.4,9.3,98.0,21.4,26.4,39.2
92,2025-01-04 20:00:00+00:00,Dubai,325.0,20.3,9.4,97.0,24.1,29.4,38.800003
93,2025-01-04 21:00:00+00:00,Dubai,288.0,20.8,9.4,96.0,24.6,30.0,38.4
94,2025-01-04 22:00:00+00:00,Dubai,284.0,20.5,8.9,95.0,23.2,28.9,38.483334
95,2025-01-04 23:00:00+00:00,Dubai,298.0,19.7,8.1,95.0,22.4,27.8,39.058334
96,2025-01-05 00:00:00+00:00,Dubai,324.0,16.4,12.9,97.0,23.7,28.8,39.55
97,2025-01-05 01:00:00+00:00,Dubai,360.0,17.2,13.1,96.0,22.7,27.8,39.833336
98,2025-01-05 02:00:00+00:00,Dubai,408.0,18.4,13.6,94.0,22.4,27.5,39.891674
99,2025-01-05 03:00:00+00:00,Dubai,463.0,20.9,15.9,92.0,23.1,28.1,39.866673
100,2025-01-05 04:00:00+00:00,Dubai,547.0,26.3,22.5,89.0,25.7,30.5,39.600002
101,2025-01-05 05:00:00+00:00,Dubai,637.0,33.0,31.0,85.0,27.5,32.6,38.791668
102,2025-01-05 06:00:00+00:00,Dubai,663.0,36.5,35.6,85.0,26.8,32.5,38.725002
103,2025-01-05 07:00:00+00:00,Dubai,565.0,33.9,32.8,92.0,26.8,32.8,39.06667
104,2025-01-05 08:00:00+00:00,Dubai,401.0,28.0,26.2,102.0,21.9,28.1,41.333332
105,2025-01-05 09:00:00+00:00,Dubai,280.0,23.2,20.4,110.0,20.7,27.0,46.666664
106,2025-01-05 10:00:00+00:00,Dubai,237.0,20.7,17.1,115.0,20.1,26.4,50.0
107,2025-01-05 11:00:00+00:00,Dubai,236.0,19.1,14.6,118.0,18.7,24.6,52.0
108,2025-01-05 12:00:00+00:00,Dubai,275.0,16.4,11.0,117.0,19.3,25.8,51.333332
109,2025-01-05 13:00:00+00:00,Dubai,380.0,18.7,11.0,113.0,18.9,25.0,48.666668
110,2025-01-05 14:00:00+00:00,Dubai,525.0,22.0,11.0,107.0,19.3,24.8,44.73333
111,2025-01-05 15:00:00+00:00,Dubai,636.0,25.4,11.5,101.0,22.1,27.5,45.98333
112,2025-01-05 16:00:00+00:00,Dubai,681.0,28.5,12.7,97.0,25.1,30.7,47.433327
113,2025-01-05 17:00:00+00:00,Dubai,690.0,31.7,14.4,93.0,27.7,33.3,49.149994
114,2025-01-05 18:00:00+00:00,Dubai,686.0,35.3,16.3,89.0,29.7,35.4,51.066658
115,2025-01-05 19:00:00+00:00,Dubai,677.0,39.3,18.3,84.0,31.2,36.9,52.98333
116,2025-01-05 20:00:00+00:00,Dubai,653.0,43.6,20.4,78.0,31.5,37.5,54.61667
117,2025-01-05 21:00:00+00:00,Dubai,606.0,48.8,22.8,70.0,32.5,38.4,55.850006
118,2025-01-05 22:00:00+00:00,Dubai,514.0,55.5,25.6,59.0,34.3,40.3,57.16668
119,2025-01-05 23:00:00+00:00,Dubai,400.0,63.1,28.5,46.0,34.5,39.7,59.01667
120,2025-01-06 00:00:00+00:00,Dubai,322.0,68.7,29.4,34.0,38.1,41.8,60.206665
121,2025-01-06 01:00:00+00:00,Dubai,313.0,72.4,31.5,29.0,35.9,38.6,60.686665
122,2025-01-06 02:00:00+00:00,Dubai,340.0,77.4,34.5,23.0,34.5,37.1,61.126667
123,2025-01-06 03:00:00+00:00,Dubai,366.0,79.3,37.1,22.0,35.5,38.1,61.53
124,2025-01-06 04:00:00+00:00,Dubai,386.0,76.6,39.9,29.0,42.0,44.4,61.943336
125,2025-01-06 05:00:00+00:00,Dubai,406.0,70.8,42.4,42.0,43.1,46.0,62.486668
126,2025-01-06 06:00:00+00:00,Dubai,399.0,63.0,41.7,55.0,31.1,35.4,63.006668
127,2025-01-06 07:00:00+00:00,Dubai,341.0,51.2,34.8,69.0,18.6,23.3,63.15
128,2025-01-06 08:00:00+00:00,Dubai,257.0,37.3,24.8,84.0,14.7,22.0,62.876663
129,2025-01-06 09:00:00+00:00,Dubai,198.0,28.0,17.6,94.0,15.8,29.9,62.63666
130,2025-01-06 10:00:00+00:00,Dubai,177.0,26.1,16.5,97.0,16.9,36.4,62.47333
131,2025-01-06 11:00:00+00:00,Dubai,182.0,28.7,18.3,96.0,17.8,40.3,62.36666
132,2025-01-06 12:00:00+00:00,Dubai,220.0,31.8,20.1,94.0,19.3,41.9,62.336662
133,2025-01-06 13:00:00+00:00,Dubai,330.0,41.6,20.0,80.0,25.8,43.4,62.336662
134,2025-01-06 14:00:00+00:00,Dubai,475.0,54.7,19.8,61.0,28.1,40.5,62.56666
135,2025-01-06 15:00:00+00:00,Dubai,549.0,62.1,19.2,48.0,27.2,45.3,62.859997
136,2025-01-06 16:00:00+00:00,Dubai,480.0,58.3,18.0,49.0,28.6,64.0,63.03
137,2025-01-06 17:00:00+00:00,Dubai,341.0,48.7,16.5,57.0,29.6,84.1,63.146667
138,2025-01-06 18:00:00+00:00,Dubai,243.0,40.4,15.1,63.0,30.6,84.8,63.209995
139,2025-01-06 19:00:00+00:00,Dubai,244.0,35.9,14.0,65.0,31.1,81.0,63.239994
140,2025-01-06 20:00:00+00:00,Dubai,288.0,32.6,13.0,66.0,31.8,80.8,63.23666
141,2025-01-06 21:00:00+00:00,Dubai,314.0,30.3,12.3,65.0,32.6,83.6,63.24666
142,2025-01-06 22:00:00+00:00,Dubai,294.0,28.6,12.1,63.0,32.9,83.6,63.249992
143,2025-01-06 23:00:00+00:00,Dubai,256.0,27.8,12.3,59.0,32.6,80.8,63.20333
144,2025-01-07 00:00:00+00:00,Dubai,230.0,30.7,13.4,47.0,37.3,71.9,63.139996
145,2025-01-07 01:00:00+00:00,Dubai,227.0,33.4,13.9,40.0,37.1,66.8,63.11333
146,2025-01-07 02:00:00+00:00,Dubai,234.0,37.2,14.8,31.0,37.5,62.2,63.153336
147,2025-01-07 03:00:00+00:00,Dubai,246.0,40.3,16.2,25.0,39.2,59.4,63.25333
148,2025-01-07 04:00:00+00:00,Dubai,264.0,42.1,18.4,26.0,42.7,59.8,63.376663
149,2025-01-07 05:00:00+00:00,Dubai,286.0,43.2,21.2,30.0,42.6,59.8,63.4
150,2025-01-07 06:00:00+00:00,Dubai,296.0,43.7,24.3,38.0,40.3,60.3,63.38333
151,2025-01-07 07:00:00+00:00,Dubai,264.0,42.4,27.4,53.0,35.9,58.8,63.69
152,2025-01-07 08:00:00+00:00,Dubai,220.0,40.6,30.8,71.0,34.6,64.0,64.26667
153,2025-01-07 09:00:00+00:00,Dubai,234.0,41.9,34.8,82.0,36.7,69.2,64.93
154,2025-01-07 10:00:00+00:00,Dubai,360.0,49.0,41.1,82.0,39.3,72.9,65.62667
155,2025-01-07 11:00:00+00:00,Dubai,544.0,59.2,48.1,74.0,40.3,72.6,66.37334
156,2025-01-07 12:00:00+00:00,Dubai,693.0,71.0,58.3,59.0,46.1,83.8,67.12333
157,2025-01-07 13:00:00+00:00,Dubai,781.0,78.6,53.2,47.0,49.6,78.5,68.01667
158,2025-01-07 14:00:00+00:00,Dubai,834.0,89.1,46.0,31.0,46.6,70.1,68.81
159,2025-01-07 15:00:00+00:00,Dubai,837.0,96.6,39.6,19.0,44.1,62.4,69.42666
160,2025-01-07 16:00:00+00:00,Dubai,755.0,98.1,35.0,15.0,42.8,56.8,69.99
161,2025-01-07 17:00:00+00:00,Dubai,622.0,96.6,31.1,14.0,43.7,54.4,70.463326
162,2025-01-07 18:00:00+00:00,Dubai,527.0,95.2,27.9,13.0,43.4,51.8,70.93333
163,2025-01-07 19:00:00+00:00,Dubai,521.0,95.8,25.4,9.0,41.6,48.0,71.36
164,2025-01-07 20:00:00+00:00,Dubai,553.0,96.4,23.6,5.0,39.7,45.3,71.70999
165,2025-01-07 21:00:00+00:00,Dubai,555.0,94.1,21.7,3.0,38.4,43.8,71.973335
166,2025-01-07 22:00:00+00:00,Dubai,488.0,86.5,19.2,6.0,37.3,43.1,72.166664
167,2025-01-07 23:00:00+00:00,Dubai,391.0,75.9,16.6,11.0,35.6,42.6,72.313324
168,2025-01-08 00:00:00+00:00,Dubai,316.0,62.1,15.6,19.0,33.6,42.4,72.41333
169,2025-01-08 01:00:00+00:00,Dubai,283.0,58.8,16.3,18.0,33.4,44.2,72.29
170,2025-01-08 02:00:00+00:00,Dubai,273.0,54.3,17.5,17.0,34.1,46.2,72.166664
171,2025-01-08 03:00:00+00:00,Dubai,275.0,51.2,19.3,17.0,38.1,52.4,72.05333
172,2025-01-08 04:00:00+00:00,Dubai,295.0,51.0,22.1,16.0,44.7,58.3,72.01667
173,2025-01-08 05:00:00+00:00,Dubai,327.0,52.2,25.5,16.0,46.1,63.1,72.08333
174,2025-01-08 06:00:00+00:00,Dubai,351.0,52.4,29.3,20.0,45.3,64.7,72.2
175,2025-01-08 07:00:00+00:00,Dubai,353.0,49.4,33.5,33.0,39.7,63.3,72.36667
176,2025-01-08 08:00:00+00:00,Dubai,346.0,45.5,38.0,50.0,36.2,63.1,72.49333
177,2025-01-08 09:00:00+00:00,Dubai,346.0,44.8,42.0,61.0,36.2,65.0,72.54666
178,2025-01-08 10:00:00+00:00,Dubai,345.0,50.2,45.7,61.0,37.3,66.8,72.53
179,2025-01-08 11:00:00+00:00,Dubai,350.0,58.9,48.9,54.0,37.3,67.3,72.46333
180,2025-01-08 12:00:00+00:00,Dubai,399.0,55.9,35.6,64.0,19.2,27.2,72.363335
181,2025-01-08 13:00:00+00:00,Dubai,531.0,54.9,32.5,65.0,18.9,25.4,71.46667
182,2025-01-08 14:00:00+00:00,Dubai,706.0,53.5,28.1,68.0,20.4,26.1,70.44334
183,2025-01-08 15:00:00+00:00,Dubai,843.0,51.1,24.5,71.0,24.2,30.4,69.57
184,2025-01-08 16:00:00+00:00,Dubai,920.0,47.3,22.6,77.0,27.1,34.3,68.90667
185,2025-01-08 17:00:00+00:00,Dubai,958.0,42.5,21.3,83.0,28.8,37.0,68.38334
186,2025-01-08 18:00:00+00:00,Dubai,937.0,38.4,20.1,89.0,28.8,37.6,67.886665
187,2025-01-08 19:00:00+00:00,Dubai,816.0,35.4,18.4,93.0,29.1,38.1,67.4
188,2025-01-08 20:00:00+00:00,Dubai,635.0,33.0,16.6,96.0,29.5,37.8,66.98333
189,2025-01-08 21:00:00+00:00,Dubai,496.0,30.8,15.3,98.0,29.0,36.7,66.64333
190,2025-01-08 22:00:00+00:00,Dubai,442.0,28.2,14.8,98.0,28.2,35.2,66.33
191,2025-01-08 23:00:00+00:00,Dubai,429.0,25.8,14.9,97.0,27.0,33.4,66.02667
192,2025-01-09 00:00:00+00:00,Dubai,432.0,25.3,13.8,87.0,26.3,31.5,65.74
193,2025-01-09 01:00:00+00:00,Dubai,447.0,25.6,13.9,87.0,25.0,30.4,65.496666
194,2025-01-09 02:00:00+00:00,Dubai,478.0,26.0,14.2,87.0,22.9,28.3,65.21667
195,2025-01-09 03:00:00+00:00,Dubai,503.0,26.7,15.0,87.0,22.5,29.0,64.84334
196,2025-01-09 04:00:00+00:00,Dubai,521.0,28.2,17.3,88.0,25.6,33.1,64.32333
197,2025-01-09 05:00:00+00:00,Dubai,533.0,30.0,20.1,89.0,22.7,31.7,63.68667
198,2025-01-09 06:00:00+00:00,Dubai,525.0,30.1,21.3,92.0,20.0,30.2,62.906666
199,2025-01-09 07:00:00+00:00,Dubai,480.0,27.0,19.4,97.0,18.3,29.5,62.063335
200,2025-01-09 08:00:00+00:00,Dubai,415.0,22.2,15.8,103.0,17.3,28.9,61.35
201,2025-01-09 09:00:00+00:00,Dubai,358.0,18.7,13.1,107.0,16.9,29.3,60.719994
202,2025-01-09 10:00:00+00:00,Dubai,304.0,17.8,12.2,108.0,16.5,28.6,60.076668
203,2025-01-09 11:00:00+00:00,Dubai,258.0,18.2,12.0,107.0,16.2,28.7,56.916664
204,2025-01-09 12:00:00+00:00,Dubai,269.0,19.5,11.8,100.0,21.9,39.5,53.4
205,2025-01-09 13:00:00+00:00,Dubai,383.0,20.3,11.4,97.0,21.6,39.3,53.850006
206,2025-01-09 14:00:00+00:00,Dubai,553.0,21.5,10.9,93.0,21.5,38.5,54.299995
207,2025-01-09 15:00:00+00:00,Dubai,689.0,23.8,11.1,89.0,22.4,38.5,54.48333
208,2025-01-09 16:00:00+00:00,Dubai,766.0,27.9,12.6,84.0,24.6,40.6,54.183327
209,2025-01-09 17:00:00+00:00,Dubai,808.0,33.0,14.8,79.0,28.2,44.4,53.766663
210,2025-01-09 18:00:00+00:00,Dubai,794.0,37.7,16.8,73.0,30.3,45.9,53.666664
211,2025-01-09 19:00:00+00:00,Dubai,687.0,41.5,18.2,67.0,30.3,45.2,53.916664
212,2025-01-09 20:00:00+00:00,Dubai,522.0,44.9,19.4,60.0,31.8,44.9,54.11667
213,2025-01-09 21:00:00+00:00,Dubai,389.0,47.8,20.3,53.0,31.7,43.5,54.5
214,2025-01-09 22:00:00+00:00,Dubai,317.0,50.2,21.0,46.0,30.7,41.7,54.950005
215,2025-01-09 23:00:00+00:00,Dubai,276.0,52.2,21.6,38.0,30.2,40.4,55.36667
216,2025-01-10 00:00:00+00:00,Dubai,260.0,47.2,12.1,29.0,36.9,44.5,55.9
217,2025-01-10 01:00:00+00:00,Dubai,276.0,51.5,15.7,22.0,33.2,38.8,57.666664
218,2025-01-10 02:00:00+00:00,Dubai,317.0,57.3,20.9,13.0,33.2,41.1,59.033333
219,2025-01-10 03:00:00+00:00,Dubai,353.0,61.3,25.7,8.0,35.3,41.9,60.15
220,2025-01-10 04:00:00+00:00,Dubai,376.0,61.4,29.3,11.0,39.3,45.6,60.576668
221,2025-01-10 05:00:00+00:00,Dubai,394.0,59.6,32.5,20.0,43.4,51.6,61.033333
222,2025-01-10 06:00:00+00:00,Dubai,399.0,58.4,36.5,29.0,44.5,52.3,61.72333
223,2025-01-10 07:00:00+00:00,Dubai,376.0,58.5,42.5,40.0,37.6,47.7,62.54
224,2025-01-10 08:00:00+00:00,Dubai,339.0,59.2,49.2,53.0,33.8,44.7,63.18333
225,2025-01-10 09:00:00+00:00,Dubai,323.0,60.4,53.6,62.0,34.8,47.5,63.733334
226,2025-01-10 10:00:00+00:00,Dubai,342.0,62.9,54.5,64.0,33.5,46.4,64.33
227,2025-01-10 11:00:00+00:00,Dubai,382.0,65.9,53.1,63.0,32.2,43.5,64.89667
228,2025-01-10 12:00:00+00:00,Dubai,433.0,51.1,40.4,78.0,26.8,37.1,65.43
229,2025-01-10 13:00:00+00:00,Dubai,510.0,49.8,35.5,78.0,30.7,39.2,65.59333
230,2025-01-10 14:00:00+00:00,Dubai,597.0,47.9,28.8,77.0,28.6,37.3,65.89667
231,2025-01-10 15:00:00+00:00,Dubai,642.0,45.8,23.3,77.0,25.6,35.0,66.13333
232,2025-01-10 16:00:00+00:00,Dubai,613.0,42.4,20.3,78.0,23.6,33.2,66.24
233,2025-01-10 17:00:00+00:00,Dubai,542.0,38.9,18.5,79.0,22.8,31.9,66.20666
234,2025-01-10 18:00:00+00:00,Dubai,468.0,38.7,17.8,76.0,23.9,32.5,66.026665
235,2025-01-10 19:00:00+00:00,Dubai,398.0,44.8,18.7,66.0,26.8,35.3,65.81333
236,2025-01-10 20:00:00+00:00,Dubai,325.0,54.4,20.6,51.0,30.4,38.2,65.696655
237,2025-01-10 21:00:00+00:00,Dubai,268.0,62.0,21.8,39.0,32.8,40.2,65.649994
238,2025-01-10 22:00:00+00:00,Dubai,232.0,65.4,21.1,31.0,34.0,40.3,65.68666
239,2025-01-10 23:00:00+00:00,Dubai,211.0,67.0,19.7,24.0,32.9,38.6,65.79667
240,2025-01-11 00:00:00+00:00,Dubai,208.0,53.6,15.8,34.0,35.2,41.0,65.88667
241,2025-01-11 01:00:00+00:00,Dubai,229.0,59.7,17.1,25.0,33.5,39.0,65.83
242,2025-01-11 02:00:00+00:00,Dubai,267.0,68.1,19.2,13.0,32.4,37.7,65.840004
243,2025-01-11 03:00:00+00:00,Dubai,302.0,73.6,22.8,7.0,37.3,42.3,65.81334
244,2025-01-11 04:00:00+00:00,Dubai,338.0,73.9,29.0,11.0,47.8,52.7,65.880005
245,2025-01-11 05:00:00+00:00,Dubai,371.0,71.3,36.8,20.0,51.0,56.5,66.16334
246,2025-01-11 06:00:00+00:00,Dubai,375.0,68.3,43.2,30.0,41.8,49.4,66.416664
247,2025-01-11 07:00:00+00:00,Dubai,317.0,64.8,47.7,41.0,31.5,40.6,66.32667
248,2025-01-11 08:00:00+00:00,Dubai,229.0,60.8,50.9,53.0,28.3,37.7,66.12334
249,2025-01-11 09:00:00+00:00,Dubai,182.0,58.7,52.1,62.0,28.0,38.0,65.94
250,2025-01-11 10:00:00+00:00,Dubai,214.0,60.6,50.9,64.0,27.5,36.8,65.71333
251,2025-01-11 11:00:00+00:00,Dubai,287.0,64.4,47.7,62.0,27.9,35.5,65.513336
252,2025-01-11 12:00:00+00:00,Dubai,358.0,60.4,52.1,67.0,26.0,32.1,65.369995
253,2025-01-11 13:00:00+00:00,Dubai,419.0,58.8,42.7,69.0,30.2,34.7,65.34333
254,2025-01-11 14:00:00+00:00,Dubai,478.0,56.4,29.8,71.0,29.1,32.7,65.32667
255,2025-01-11 15:00:00+00:00,Dubai,512.0,54.4,20.0,72.0,25.6,29.6,65.34333
256,2025-01-11 16:00:00+00:00,Dubai,512.0,52.0,16.5,71.0,22.2,27.2,65.34333
257,2025-01-11 17:00:00+00:00,Dubai,489.0,49.8,16.1,68.0,22.1,26.8,65.29666
258,2025-01-11 18:00:00+00:00,Dubai,448.0,50.8,16.4,61.0,24.3,28.0,65.27333
259,2025-01-11 19:00:00+00:00,Dubai,381.0,58.7,16.8,47.0,27.5,30.5,65.28667
260,2025-01-11 20:00:00+00:00,Dubai,298.0,69.8,17.8,29.0,29.6,32.2,65.31
261,2025-01-11 21:00:00+00:00,Dubai,234.0,76.0,18.4,17.0,30.4,32.8,65.28333
262,2025-01-11 22:00:00+00:00,Dubai,205.0,72.6,18.3,15.0,28.7,31.0,65.20333
263,2025-01-11 23:00:00+00:00,Dubai,196.0,64.2,17.8,19.0,25.8,27.8,65.026665
